Iter,dP,du,dv
587,4.68708e-07,1.46381e-07,2.06431e-07
588,4.56617e-07,1.41661e-07,2.17147e-07
589,4.41476e-07,1.36365e-07,2.30937e-07
590,4.24719e-07,1.30768e-07,2.45094e-07
591,4.07998e-07,1.25167e-07,2.5749e-07
592,3.93033e-07,1.19859e-07,2.66623e-07
593,3.81391e-07,1.15109e-07,2.71535e-07
594,3.74222e-07,1.11112e-07,2.71727e-07
595,3.72013e-07,1.07971e-07,2.67082e-07
596,3.74483e-07,1.05676e-07,2.5782e-07
597,3.80676e-07,1.04112e-07,2.44472e-07
598,3.89202e-07,1.03084e-07,2.27868e-07
599,3.98539e-07,1.02354e-07,2.09148e-07
600,4.07267e-07,1.01683e-07,1.89785e-07
601,4.14219e-07,1.00867e-07,1.71607e-07
602,4.18561e-07,9.97547e-08,1.56718e-07
603,4.19808e-07,9.82616e-08,1.47159e-07
604,4.17823e-07,9.63755e-08,1.44204e-07
605,4.12788e-07,9.41519e-08,1.47653e-07
606,4.05178e-07,9.17068e-08,1.55886e-07
607,3.95715e-07,8.92029e-08,1.66655e-07
608,3.85306e-07,8.68311e-08,1.77847e-07
609,3.74966e-07,8.47851e-08,1.87817e-07
610,3.65713e-07,8.32317e-08,1.95414e-07
611,3.58433e-07,8.22813e-08,1.99912e-07
612,3.53752e-07,8.19656e-08,2.00931e-07
613,3.51929e-07,8.22303e-08,1.98378e-07
614,3.52817e-07,8.29454e-08,1.92415e-07
615,3.55909e-07,8.3929e-08,1.83428e-07
616,3.6045e-07,8.49769e-08,1.72027e-07
617,3.65574e-07,8.58894e-08,1.59041e-07
618,3.7044e-07,8.6492e-08,1.45531e-07
619,3.74325e-07,8.66486e-08,1.32785e-07
620,3.76688e-07,8.62683e-08,1.22249e-07
621,3.77199e-07,8.53074e-08,1.15295e-07
622,3.75749e-07,8.37691e-08,1.12781e-07
623,3.72438e-07,8.17002e-08,1.14634e-07
624,3.67555e-07,7.91866e-08,1.19847e-07
625,3.61546e-07,7.63473e-08,1.26939e-07
626,3.54967e-07,7.33258e-08,1.34447e-07
627,3.48427e-07,7.02801e-08,1.41184e-07
628,3.42524e-07,6.73685e-08,1.46288e-07
629,3.37767e-07,6.47341e-08,1.492e-07
630,3.34508e-07,6.24866e-08,1.49611e-07
631,3.32898e-07,6.06872e-08,1.47426e-07
632,3.32864e-07,5.93396e-08,1.42739e-07
633,3.34138e-07,5.83908e-08,1.35814e-07
634,3.36306e-07,5.77438e-08,1.27079e-07
635,3.38879e-07,5.72762e-08,1.17127e-07
636,3.41366e-07,5.68616e-08,1.06729e-07
637,3.43328e-07,5.63884e-08,9.684e-08
638,3.44426e-07,5.57719e-08,8.85599e-08
639,3.44447e-07,5.49623e-08,8.29772e-08
640,3.4331e-07,5.39476e-08,8.08268e-08
641,3.41064e-07,5.27521e-08,8.2121e-08
642,3.37881e-07,5.14328e-08,8.61086e-08
643,3.34026e-07,5.00727e-08,9.16376e-08
644,3.29829e-07,4.87709e-08,9.75664e-08
645,3.25652e-07,4.76297e-08,1.02975e-07
646,3.21842e-07,4.67393e-08,1.07204e-07
647,3.1869e-07,4.61621e-08,1.09827e-07
648,3.16398e-07,4.59205e-08,1.10609e-07
649,3.15052e-07,4.59921e-08,1.09475e-07
650,3.14618e-07,4.63136e-08,1.06494e-07
651,3.1495e-07,4.67923e-08,1.01857e-07
652,3.15819e-07,4.73211e-08,9.58775e-08
653,3.16948e-07,4.7793e-08,8.89883e-08
654,3.18051e-07,4.81127e-08,8.17439e-08
655,3.1887e-07,4.82042e-08,7.48184e-08
656,3.19198e-07,4.80151e-08,6.89708e-08
657,3.189e-07,4.75183e-08,6.49345e-08
658,3.1792e-07,4.67117e-08,6.32048e-08
659,3.16285e-07,4.56171e-08,6.38157e-08
660,3.14091e-07,4.42777e-08,6.63052e-08
661,3.11494e-07,4.27547e-08,6.99203e-08
662,3.08688e-07,4.11232e-08,7.38773e-08
663,3.05885e-07,3.94666e-08,7.75172e-08
664,3.03286e-07,3.78696e-08,8.03513e-08
665,3.01062e-07,3.64094e-08,8.20525e-08
666,2.9933e-07,3.51471e-08,8.24334e-08
667,2.98144e-07,3.41188e-08,8.14257e-08
668,2.97487e-07,3.3331e-08,7.90651e-08
669,2.97281e-07,3.27603e-08,7.54814e-08
670,2.974e-07,3.23587e-08,7.08945e-08
671,2.97686e-07,3.20635e-08,6.56137e-08
672,2.97976e-07,3.18079e-08,6.0042e-08
673,2.98117e-07,3.15317e-08,5.46776e-08
674,2.97985e-07,3.11875e-08,5.00958e-08
675,2.97498e-07,3.07464e-08,4.6874e-08
676,2.96618e-07,3.0199e-08,4.54279e-08
677,2.95356e-07,2.95552e-08,4.58208e-08
678,2.93768e-07,2.88431e-08,4.7714e-08
679,2.91941e-07,2.81047e-08,5.05254e-08
680,2.8999e-07,2.73914e-08,5.36446e-08
681,2.88035e-07,2.67569e-08,5.65614e-08
682,2.86194e-07,2.62499e-08,5.89005e-08
683,2.84566e-07,2.59052e-08,6.04123e-08
684,2.83219e-07,2.57376e-08,6.09537e-08
685,2.82185e-07,2.57384e-08,6.04719e-08
686,2.81457e-07,2.5877e-08,5.89916e-08
687,2.80993e-07,2.61064e-08,5.66073e-08
688,2.80722e-07,2.63707e-08,5.34797e-08
689,2.80554e-07,2.66127e-08,4.98337e-08
690,2.80397e-07,2.67807e-08,4.59595e-08
691,2.80159e-07,2.68323e-08,4.22094e-08
692,2.79769e-07,2.67376e-08,3.89814e-08
693,2.79175e-07,2.648e-08,3.66654e-08
694,2.78355e-07,2.60565e-08,3.55411e-08
695,2.77312e-07,2.54769e-08,3.56621e-08
696,2.76077e-07,2.47628e-08,3.68222e-08
697,2.74701e-07,2.39456e-08,3.86441e-08
698,2.73249e-07,2.30645e-08,4.07126e-08
699,2.71791e-07,2.21636e-08,4.26656e-08
700,2.70396e-07,2.12879e-08,4.4227e-08
701,2.69121e-07,2.04793e-08,4.52076e-08
702,2.68007e-07,1.97714e-08,4.54946e-08
703,2.67073e-07,1.91854e-08,4.50415e-08
704,2.66318e-07,1.87271e-08,4.38592e-08
705,2.65717e-07,1.83866e-08,4.20112e-08
706,2.65233e-07,1.81403e-08,3.96097e-08
707,2.64815e-07,1.79563e-08,3.68157e-08
708,2.64408e-07,1.77996e-08,3.38398e-08
709,2.6396e-07,1.76376e-08,3.0942e-08
710,2.6343e-07,1.74442e-08,2.84224e-08
711,2.62785e-07,1.72026e-08,2.65853e-08
712,2.62012e-07,1.69063e-08,2.56611e-08
713,2.61112e-07,1.6559e-08,2.57099e-08
714,2.601e-07,1.61744e-08,2.65841e-08
715,2.59006e-07,1.57735e-08,2.79948e-08
716,2.57867e-07,1.5383e-08,2.96203e-08
717,2.56724e-07,1.5031e-08,3.11806e-08
718,2.55615e-07,1.47438e-08,3.24634e-08
719,2.54575e-07,1.45405e-08,3.33242e-08
720,2.53626e-07,1.44304e-08,3.36769e-08
721,2.52782e-07,1.44106e-08,3.34854e-08
722,2.52041e-07,1.44665e-08,3.27566e-08
723,2.51391e-07,1.45742e-08,3.15366e-08
724,2.5081e-07,1.47048e-08,2.99073e-08
725,2.5027e-07,1.48277e-08,2.79856e-08
726,2.49739e-07,1.4915e-08,2.5923e-08
727,2.49188e-07,1.49431e-08,2.39035e-08
728,2.4859e-07,1.48952e-08,2.21348e-08
729,2.47929e-07,1.47613e-08,2.08228e-08
730,2.47194e-07,1.45386e-08,2.01215e-08
731,2.46386e-07,1.42315e-08,2.00758e-08
732,2.45514e-07,1.38505e-08,2.05972e-08
733,2.44594e-07,1.34119e-08,2.15004e-08
734,2.43646e-07,1.29361e-08,2.25688e-08
735,2.42696e-07,1.24463e-08,2.36058e-08
736,2.41764e-07,1.19663e-08,2.4457e-08
737,2.40872e-07,1.15189e-08,2.50138e-08
738,2.40032e-07,1.11226e-08,2.5209e-08
739,2.39253e-07,1.07897e-08,2.50121e-08
740,2.38535e-07,1.05243e-08,2.44246e-08
741,2.37871e-07,1.03226e-08,2.34769e-08
742,2.37248e-07,1.01732e-08,2.22262e-08
743,2.36651e-07,1.00598e-08,2.07562e-08
744,2.36062e-07,9.96425e-09,1.91767e-08
745,2.35464e-07,9.869e-09,1.76232e-08
746,2.34842e-07,9.75974e-09,1.62514e-08
747,2.34184e-07,9.62676e-09,1.52198e-08
748,2.33485e-07,9.46579e-09,1.46526e-08
749,2.32746e-07,9.27807e-09,1.45928e-08
750,2.3197e-07,9.07002e-09,1.49795e-08
751,2.31166e-07,8.85233e-09,1.56727e-08
752,2.30347e-07,8.63863e-09,1.65065e-08
753,2.29526e-07,8.44377e-09,1.73297e-08
754,2.28716e-07,8.28162e-09,1.8024e-08
755,2.27929e-07,8.16287e-09,1.85063e-08
756,2.27173e-07,8.09308e-09,1.87253e-08
757,2.26452e-07,8.07156e-09,1.86574e-08
758,2.25766e-07,8.0914e-09,1.83029e-08
759,2.25113e-07,8.14064e-09,1.76837e-08
760,2.24485e-07,8.20418e-09,1.68414e-08
761,2.23873e-07,8.26592e-09,1.58367e-08
762,2.23267e-07,8.31069e-09,1.47485e-08
763,2.22658e-07,8.3256e-09,1.36724e-08
764,2.22035e-07,8.30105e-09,1.27161e-08
765,2.21393e-07,8.23114e-09,1.19861e-08
766,2.20729e-07,8.11385e-09,1.15649e-08
767,2.20041e-07,7.95095e-09,1.14825e-08
768,2.19333e-07,7.74765e-09,1.17033e-08
769,2.18609e-07,7.51221e-09,1.21387e-08
770,2.17877e-07,7.25523e-09,1.26788e-08
771,2.17144e-07,6.98893e-09,1.32191e-08
772,2.16417e-07,6.72608e-09,1.36748e-08
773,2.15704e-07,6.4788e-09,1.3984e-08
774,2.15009e-07,6.25731e-09,1.41075e-08
775,2.14335e-07,6.06861e-09,1.40259e-08
776,2.13682e-07,5.91565e-09,1.37375e-08
777,2.13049e-07,5.79696e-09,1.32566e-08
778,2.12432e-07,5.70715e-09,1.26123e-08
779,2.11825e-07,5.63803e-09,1.18481e-08
780,2.11222e-07,5.58009e-09,1.1021e-08
781,2.10619e-07,5.52402e-09,1.02013e-08
782,2.1001e-07,5.46196e-09,9.46856e-09
783,2.09391e-07,5.3884e-09,8.90334e-09
784,2.08759e-07,5.30065e-09,8.56974e-09
785,2.08115e-07,5.19893e-09,8.49398e-09
786,2.07461e-07,5.08625e-09,8.65233e-09
787,2.06797e-07,4.96795e-09,8.98011e-09
788,2.0613e-07,4.85104e-09,9.3949e-09
789,2.05462e-07,4.74327e-09,9.81767e-09
790,2.04798e-07,4.65203e-09,1.01839e-08
791,2.04143e-07,4.58318e-09,1.04467e-08
792,2.03499e-07,4.54e-09,1.05761e-08
793,2.02867e-07,4.52257e-09,1.05569e-08
794,2.02249e-07,4.52765e-09,1.03875e-08
795,2.01642e-07,4.54927e-09,1.00781e-08
796,2.01046e-07,4.57963e-09,9.64961e-09
797,2.00456e-07,4.61022e-09,9.13347e-09
798,1.9987e-07,4.63286e-09,8.5705e-09
799,1.99284e-07,4.64049e-09,8.00983e-09
800,1.98696e-07,4.6277e-09,7.50598e-09
801,1.98103e-07,4.59106e-09,7.11239e-09
802,1.97503e-07,4.52916e-09,6.87067e-09
803,1.96897e-07,4.44267e-09,6.79822e-09
804,1.96285e-07,4.33412e-09,6.88143e-09
805,1.95669e-07,4.2077e-09,7.08036e-09
806,1.95051e-07,4.06892e-09,7.34189e-09
807,1.94434e-07,3.92419e-09,7.61278e-09
808,1.93819e-07,3.7803e-09,7.84778e-09
809,1.9321e-07,3.64377e-09,8.01281e-09
810,1.92608e-07,3.52018e-09,8.08525e-09
811,1.92013e-07,3.41353e-09,8.05321e-09
812,1.91427e-07,3.3257e-09,7.91446e-09
813,1.90848e-07,3.25628e-09,7.67563e-09
814,1.90277e-07,3.20274e-09,7.35148e-09
815,1.89709e-07,3.16097e-09,6.96439e-09
816,1.89145e-07,3.12605e-09,6.54381e-09
817,1.88582e-07,3.09304e-09,6.12532e-09
818,1.88018e-07,3.05764e-09,5.74845e-09
819,1.87452e-07,3.01677e-09,5.45207e-09
820,1.86884e-07,2.96875e-09,5.2668e-09
821,1.86312e-07,2.91348e-09,5.20616e-09
822,1.85738e-07,2.85236e-09,5.2616e-09
823,1.85162e-07,2.78802e-09,5.40528e-09
824,1.84585e-07,2.72406e-09,5.59913e-09
825,1.84009e-07,2.6645e-09,5.80434e-09
826,1.83436e-07,2.61329e-09,5.98745e-09
827,1.82866e-07,2.57361e-09,6.12298e-09
828,1.823e-07,2.54737e-09,6.19384e-09
829,1.8174e-07,2.53483e-09,6.19084e-09
830,1.81185e-07,2.5345e-09,6.11201e-09
831,1.80636e-07,2.54343e-09,5.96192e-09
832,1.80091e-07,2.55757e-09,5.75108e-09
833,1.79549e-07,2.57247e-09,5.49543e-09
834,1.7901e-07,2.58372e-09,5.21568e-09
835,1.78472e-07,2.58747e-09,4.93628e-09
836,1.77934e-07,2.5807e-09,4.68361e-09
837,1.77396e-07,2.56139e-09,4.48272e-09
838,1.76857e-07,2.52866e-09,4.35273e-09
839,1.76317e-07,2.48268e-09,4.30206e-09
840,1.75776e-07,2.42468e-09,4.32589e-09
841,1.75234e-07,2.35678e-09,4.40763e-09
842,1.74693e-07,2.28183e-09,4.52375e-09
843,1.74152e-07,2.2032e-09,4.6492e-09
844,1.73614e-07,2.12447e-09,4.76146e-09
845,1.73078e-07,2.04916e-09,4.84271e-09
846,1.72546e-07,1.98031e-09,4.88054e-09
847,1.72017e-07,1.92018e-09,4.86802e-09
848,1.71492e-07,1.86994e-09,4.80332e-09
849,1.7097e-07,1.82955e-09,4.68942e-09
850,1.70452e-07,1.79786e-09,4.53362e-09
851,1.69936e-07,1.77282e-09,4.34718e-09
852,1.69423e-07,1.75189e-09,4.14476e-09
853,1.68911e-07,1.73246e-09,3.94357e-09
854,1.68399e-07,1.71221e-09,3.76191e-09
855,1.67888e-07,1.68939e-09,3.61697e-09
856,1.67378e-07,1.66302e-09,3.52172e-09
857,1.66867e-07,1.63292e-09,3.48196e-09
858,1.66356e-07,1.5997e-09,3.49474e-09
859,1.65846e-07,1.56467e-09,3.54923e-09
860,1.65336e-07,1.52966e-09,3.62972e-09
861,1.64828e-07,1.49677e-09,3.71904e-09
862,1.64321e-07,1.46808e-09,3.80142e-09
863,1.63816e-07,1.44533e-09,3.86407e-09
864,1.63314e-07,1.42959e-09,3.89792e-09
865,1.62814e-07,1.42114e-09,3.89775e-09
866,1.62317e-07,1.41929e-09,3.86202e-09
867,1.61823e-07,1.42258e-09,3.79263e-09
868,1.61331e-07,1.42895e-09,3.69459e-09
869,1.60842e-07,1.43605e-09,3.57562e-09
870,1.60354e-07,1.44152e-09,3.44562e-09
871,1.59867e-07,1.44327e-09,3.31594e-09
872,1.59382e-07,1.4396e-09,3.19829e-09
873,1.58898e-07,1.42938e-09,3.10327e-09
874,1.58414e-07,1.41202e-09,3.03863e-09
875,1.5793e-07,1.38755e-09,3.0078e-09
876,1.57448e-07,1.35654e-09,3.00912e-09
877,1.56966e-07,1.32006e-09,3.03642e-09
878,1.56485e-07,1.27958e-09,3.08041e-09
879,1.56005e-07,1.23687e-09,3.13064e-09
880,1.55527e-07,1.19382e-09,3.17708e-09
881,1.5505e-07,1.15231e-09,3.21132e-09
882,1.54576e-07,1.11402e-09,3.22719e-09
883,1.54104e-07,1.08019e-09,3.22099e-09
884,1.53633e-07,1.05155e-09,3.19155e-09
885,1.53165e-07,1.02817e-09,3.14007e-09
886,1.52699e-07,1.00952e-09,3.06993e-09
887,1.52235e-07,9.94618e-10,2.98635e-09
888,1.51772e-07,9.82143e-10,2.89605e-09
889,1.5131e-07,9.70722e-10,2.80658e-09
890,1.5085e-07,9.59104e-10,2.7256e-09
891,1.50391e-07,9.4632e-10,2.65988e-09
892,1.49933e-07,9.31784e-10,2.61432e-09
893,1.49476e-07,9.15339e-10,2.59103e-09
894,1.49019e-07,8.9725e-10,2.58904e-09
895,1.48564e-07,8.78158e-10,2.60457e-09
896,1.48109e-07,8.58989e-10,2.63185e-09
897,1.47656e-07,8.40833e-10,2.66419e-09
898,1.47205e-07,8.24786e-10,2.69505e-09
899,1.46754e-07,8.11786e-10,2.71879e-09
900,1.46306e-07,8.02454e-10,2.73116e-09
901,1.45859e-07,7.96977e-10,2.72952e-09
902,1.45414e-07,7.95068e-10,2.71292e-09
903,1.44971e-07,7.96e-10,2.68206e-09
904,1.44529e-07,7.98723e-10,2.63905e-09
905,1.44089e-07,8.02005e-10,2.58727e-09
906,1.43651e-07,8.04592e-10,2.53096e-09
907,1.43213e-07,8.05341e-10,2.47484e-09
908,1.42777e-07,8.03319e-10,2.42358e-09
909,1.42342e-07,7.97869e-10,2.38121e-09
910,1.41909e-07,7.88641e-10,2.35058e-09
911,1.41476e-07,7.75598e-10,2.33295e-09
912,1.41044e-07,7.59006e-10,2.32781e-09
913,1.40613e-07,7.39399e-10,2.33305e-09
914,1.40184e-07,7.17534e-10,2.34539e-09
915,1.39755e-07,6.94334e-10,2.36093e-09
916,1.39328e-07,6.70805e-10,2.37577e-09
917,1.38903e-07,6.47954e-10,2.38641e-09
918,1.38478e-07,6.26684e-10,2.39016e-09
919,1.38056e-07,6.07697e-10,2.38533e-09
920,1.37635e-07,5.91417e-10,2.37127e-09
921,1.37215e-07,5.77939e-10,2.34838e-09
922,1.36797e-07,5.67038e-10,2.31803e-09
923,1.3638e-07,5.58219e-10,2.28236e-09
924,1.35964e-07,5.50821e-10,2.24407e-09
925,1.3555e-07,5.44119e-10,2.20612e-09
926,1.35137e-07,5.37442e-10,2.1714e-09
927,1.34725e-07,5.30254e-10,2.14238e-09
928,1.34315e-07,5.22214e-10,2.12077e-09
929,1.33905e-07,5.13206e-10,2.10733e-09
930,1.33497e-07,5.03336e-10,2.10178e-09
931,1.33089e-07,4.92916e-10,2.10288e-09
932,1.32683e-07,4.82414e-10,2.10869e-09
933,1.32278e-07,4.72392e-10,2.11685e-09
934,1.31874e-07,4.63428e-10,2.12494e-09
935,1.31471e-07,4.56028e-10,2.13076e-09
936,1.3107e-07,4.50539e-10,2.13258e-09
937,1.3067e-07,4.47089e-10,2.12925e-09
938,1.30271e-07,4.45559e-10,2.12029e-09
939,1.29874e-07,4.45595e-10,2.1059e-09
940,1.29478e-07,4.4666e-10,2.08686e-09
941,1.29083e-07,4.48114e-10,2.06445e-09
942,1.2869e-07,4.49288e-10,2.04029e-09
943,1.28298e-07,4.49564e-10,2.01613e-09
944,1.27907e-07,4.48426e-10,1.9937e-09
945,1.27517e-07,4.45502e-10,1.97442e-09
946,1.27128e-07,4.40581e-10,1.95932e-09
947,1.2674e-07,4.33618e-10,1.94883e-09
948,1.26354e-07,4.24732e-10,1.94285e-09
949,1.25968e-07,4.14189e-10,1.94068e-09
950,1.25584e-07,4.02379e-10,1.94126e-09
951,1.252e-07,3.89782e-10,1.94323e-09
952,1.24818e-07,3.76929e-10,1.9452e-09
953,1.24437e-07,3.6436e-10,1.94588e-09
954,1.24058e-07,3.52562e-10,1.94422e-09
955,1.23679e-07,3.41926e-10,1.93953e-09
956,1.23302e-07,3.32701e-10,1.93152e-09
957,1.22926e-07,3.24964e-10,1.92028e-09
958,1.22551e-07,3.18622e-10,1.90631e-09
959,1.22177e-07,3.13435e-10,1.89036e-09
960,1.21805e-07,3.09069e-10,1.87343e-09
961,1.21434e-07,3.05145e-10,1.85656e-09
962,1.21063e-07,3.01303e-10,1.84079e-09
963,1.20694e-07,2.9725e-10,1.82696e-09
964,1.20326e-07,2.92789e-10,1.8157e-09
965,1.19959e-07,2.87841e-10,1.80727e-09
966,1.19593e-07,2.82445e-10,1.8016e-09
967,1.19229e-07,2.7675e-10,1.79833e-09
968,1.18865e-07,2.70992e-10,1.79681e-09
969,1.18502e-07,2.65461e-10,1.79625e-09
970,1.18141e-07,2.60459e-10,1.79582e-09
971,1.1778e-07,2.56258e-10,1.79473e-09
972,1.17421e-07,2.53051e-10,1.79235e-09
973,1.17063e-07,2.50922e-10,1.78821e-09
974,1.16705e-07,2.49822e-10,1.78212e-09
975,1.1635e-07,2.49582e-10,1.77411e-09
976,1.15995e-07,2.49929e-10,1.76445e-09
977,1.15641e-07,2.5053e-10,1.75356e-09
978,1.15288e-07,2.5103e-10,1.74201e-09
979,1.14937e-07,2.51096e-10,1.73042e-09
980,1.14586e-07,2.50444e-10,1.71938e-09
981,1.14237e-07,2.48865e-10,1.7094e-09
982,1.13889e-07,2.46231e-10,1.70082e-09
983,1.13541e-07,2.42507e-10,1.69382e-09
984,1.13195e-07,2.37745e-10,1.68838e-09
985,1.1285e-07,2.32074e-10,1.6843e-09
986,1.12505e-07,2.25695e-10,1.68121e-09
987,1.12162e-07,2.18857e-10,1.67869e-09
988,1.1182e-07,2.11841e-10,1.67625e-09
989,1.11479e-07,2.04934e-10,1.67344e-09
990,1.11139e-07,1.98401e-10,1.66989e-09
991,1.108e-07,1.92456e-10,1.66534e-09
992,1.10462e-07,1.87244e-10,1.65967e-09
993,1.10125e-07,1.8282e-10,1.65288e-09
994,1.09789e-07,1.79148e-10,1.64514e-09
995,1.09454e-07,1.76115e-10,1.6367e-09
996,1.09121e-07,1.7355e-10,1.6279e-09
997,1.08788e-07,1.71258e-10,1.61909e-09
998,1.08456e-07,1.69047e-10,1.61062e-09
999,1.08125e-07,1.66756e-10,1.6028e-09
1000,1.07796e-07,1.64274e-10,1.59584e-09
1001,1.07467e-07,1.6155e-10,1.58983e-09
1002,1.07139e-07,1.58595e-10,1.58477e-09
1003,1.06812e-07,1.55479e-10,1.58055e-09
1004,1.06486e-07,1.5232e-10,1.57697e-09
1005,1.06162e-07,1.49267e-10,1.57376e-09
1006,1.05838e-07,1.46478e-10,1.57065e-09
1007,1.05515e-07,1.44099e-10,1.56736e-09
1008,1.05193e-07,1.42237e-10,1.56368e-09
1009,1.04872e-07,1.40942e-10,1.55943e-09
1010,1.04552e-07,1.40199e-10,1.55454e-09
1011,1.04233e-07,1.39925e-10,1.549e-09
1012,1.03916e-07,1.39983e-10,1.54289e-09
1013,1.03599e-07,1.40201e-10,1.53635e-09
1014,1.03283e-07,1.40391e-10,1.52958e-09
1015,1.02968e-07,1.40374e-10,1.52278e-09
1016,1.02654e-07,1.39994e-10,1.51615e-09
1017,1.02341e-07,1.39134e-10,1.50987e-09
1018,1.02029e-07,1.3772e-10,1.50405e-09
1019,1.01717e-07,1.35725e-10,1.49876e-09
1020,1.01407e-07,1.33171e-10,1.49401e-09
1021,1.01098e-07,1.30121e-10,1.48973e-09
1022,1.00789e-07,1.26676e-10,1.48582e-09
1023,1.00482e-07,1.22967e-10,1.48212e-09
1024,1.00175e-07,1.19141e-10,1.47849e-09
1025,9.98699e-08,1.15351e-10,1.47476e-09
1026,9.95653e-08,1.1174e-10,1.47081e-09
1027,9.92616e-08,1.08426e-10,1.46654e-09
1028,9.89589e-08,1.05491e-10,1.46191e-09
1029,9.86571e-08,1.02972e-10,1.45691e-09
1030,9.83562e-08,1.00857e-10,1.45159e-09
1031,9.80562e-08,9.90927e-11,1.44603e-09
1032,9.77572e-08,9.75941e-11,1.44035e-09
1033,9.7459e-08,9.62597e-11,1.43465e-09
1034,9.71618e-08,9.49881e-11,1.42907e-09
1035,9.68655e-08,9.36918e-11,1.4237e-09
1036,9.657e-08,9.23081e-11,1.41861e-09
1037,9.62755e-08,9.08051e-11,1.41385e-09
1038,9.59819e-08,8.91842e-11,1.40941e-09
1039,9.56891e-08,8.74778e-11,1.40527e-09
1040,9.53973e-08,8.57445e-11,1.40136e-09
1041,9.51063e-08,8.40603e-11,1.3976e-09
1042,9.48162e-08,8.25079e-11,1.39389e-09
1043,9.4527e-08,8.11643e-11,1.39015e-09
1044,9.42387e-08,8.00883e-11,1.38629e-09
1045,9.39513e-08,7.93104e-11,1.38225e-09
1046,9.36647e-08,7.88266e-11,1.37802e-09
1047,9.3379e-08,7.8598e-11,1.37357e-09
1048,9.30942e-08,7.85559e-11,1.36894e-09
1049,9.28103e-08,7.86113e-11,1.36417e-09
1050,9.25273e-08,7.86657e-11,1.35932e-09
1051,9.22451e-08,7.8623e-11,1.35445e-09
1052,9.19637e-08,7.83987e-11,1.34964e-09
1053,9.16833e-08,7.7927e-11,1.34495e-09
1054,9.14036e-08,7.71649e-11,1.34042e-09
1055,9.11249e-08,7.60949e-11,1.33607e-09
1056,9.08469e-08,7.47245e-11,1.3319e-09
1057,9.05699e-08,7.30847e-11,1.32791e-09
1058,9.02936e-08,7.12268e-11,1.32404e-09
1059,9.00182e-08,6.92182e-11,1.32027e-09
1060,8.97437e-08,6.71363e-11,1.31653e-09
1061,8.94699e-08,6.5062e-11,1.31278e-09
1062,8.9197e-08,6.30719e-11,1.30896e-09
1063,8.8925e-08,6.12311e-11,1.30505e-09
1064,8.86538e-08,5.95858e-11,1.30103e-09
1065,8.83834e-08,5.81587e-11,1.2969e-09
1066,8.81138e-08,5.6948e-11,1.29266e-09
1067,8.78451e-08,5.59286e-11,1.28835e-09
1068,8.75772e-08,5.50583e-11,1.284e-09
1069,8.73101e-08,5.4285e-11,1.27965e-09
1070,8.70438e-08,5.35553e-11,1.27533e-09
1071,8.67783e-08,5.28221e-11,1.27109e-09
1072,8.65136e-08,5.20503e-11,1.26695e-09
1073,8.62498e-08,5.12208e-11,1.26292e-09
1074,8.59867e-08,5.03318e-11,1.25901e-09
1075,8.57245e-08,4.93978e-11,1.25521e-09
1076,8.5463e-08,4.84478e-11,1.25149e-09
1077,8.52024e-08,4.75203e-11,1.24784e-09
1078,8.49425e-08,4.66581e-11,1.24421e-09
1079,8.46834e-08,4.59019e-11,1.24058e-09
1080,8.44251e-08,4.52835e-11,1.23693e-09
1081,8.41676e-08,4.4821e-11,1.23323e-09
1082,8.39109e-08,4.45143e-11,1.22947e-09
1083,8.3655e-08,4.43456e-11,1.22565e-09
1084,8.33999e-08,4.42805e-11,1.22177e-09
1085,8.31455e-08,4.42736e-11,1.21785e-09
1086,8.28919e-08,4.42734e-11,1.21391e-09
1087,8.26391e-08,4.42289e-11,1.20997e-09
1088,8.23871e-08,4.40944e-11,1.20605e-09
1089,8.21358e-08,4.38335e-11,1.20217e-09
1090,8.18853e-08,4.34216e-11,1.19835e-09
1091,8.16355e-08,4.28475e-11,1.1946e-09
1092,8.13865e-08,4.21132e-11,1.19092e-09
1093,8.11383e-08,4.12338e-11,1.1873e-09
1094,8.08908e-08,4.02349e-11,1.18373e-09
1095,8.06441e-08,3.91513e-11,1.1802e-09
1096,8.03982e-08,3.80234e-11,1.17669e-09
1097,8.0153e-08,3.68939e-11,1.17319e-09
1098,7.99085e-08,3.58037e-11,1.16968e-09
1099,7.96648e-08,3.47878e-11,1.16614e-09
1100,7.94218e-08,3.38722e-11,1.16258e-09
1101,7.91796e-08,3.30704e-11,1.15898e-09
1102,7.89381e-08,3.23835e-11,1.15536e-09
1103,7.86973e-08,3.18e-11,1.15171e-09
1104,7.84573e-08,3.12991e-11,1.14806e-09
1105,7.8218e-08,3.08543e-11,1.14441e-09
1106,7.79795e-08,3.04379e-11,1.14078e-09
1107,7.77416e-08,3.00246e-11,1.13718e-09
1108,7.75045e-08,2.95953e-11,1.13362e-09
1109,7.72681e-08,2.91388e-11,1.1301e-09
1110,7.70325e-08,2.86527e-11,1.12663e-09
1111,7.67975e-08,2.81434e-11,1.1232e-09
1112,7.65633e-08,2.7625e-11,1.11981e-09
1113,7.63298e-08,2.71167e-11,1.11644e-09
1114,7.6097e-08,2.66405e-11,1.1131e-09
1115,7.58649e-08,2.62176e-11,1.10976e-09
1116,7.56335e-08,2.5865e-11,1.10642e-09
1117,7.54028e-08,2.5593e-11,1.10307e-09
1118,7.51728e-08,2.54026e-11,1.09971e-09
1119,7.49436e-08,2.52857e-11,1.09633e-09
