Iter,dP,du,dv
114,1.93233e-05,2.19487e-05,7.13164e-06
115,1.64833e-05,2.20121e-05,4.09895e-06
116,2.01138e-05,1.51702e-05,9.49035e-06
117,2.25443e-05,5.20715e-06,1.22796e-05
118,2.04422e-05,7.87866e-06,1.1008e-05
119,1.51905e-05,1.47148e-05,6.56926e-06
120,1.17286e-05,1.63498e-05,2.21737e-06
121,1.36331e-05,1.26554e-05,5.65231e-06
122,1.6046e-05,5.71747e-06,8.50179e-06
123,1.54253e-05,4.09889e-06,8.45957e-06
124,1.20126e-05,9.56195e-06,5.84564e-06
125,8.73515e-06,1.18328e-05,2.2634e-06
126,9.23075e-06,1.0128e-05,3.25914e-06
127,1.12448e-05,5.51894e-06,5.73264e-06
128,1.144e-05,1.95232e-06,6.29899e-06
129,9.38081e-06,5.91462e-06,4.86646e-06
130,6.68229e-06,8.33904e-06,2.24261e-06
131,6.2699e-06,7.8813e-06,1.65289e-06
132,7.76989e-06,5.02601e-06,3.69016e-06
133,8.37373e-06,1.55054e-06,4.55546e-06
134,7.27145e-06,3.4816e-06,3.92309e-06
135,5.26089e-06,5.71945e-06,2.21238e-06
136,4.36628e-06,5.95533e-06,9.41937e-07
137,5.30205e-06,4.29469e-06,2.2981e-06
138,6.02708e-06,1.64206e-06,3.2068e-06
139,5.54459e-06,1.86589e-06,3.04344e-06
140,4.15545e-06,3.79085e-06,1.97564e-06
141,3.13289e-06,4.38579e-06,6.83377e-07
142,3.57964e-06,3.53323e-06,1.3273e-06
143,4.27301e-06,1.72716e-06,2.18124e-06
144,4.17408e-06,9.34645e-07,2.29439e-06
145,3.28848e-06,2.42411e-06,1.69229e-06
146,2.35415e-06,3.14608e-06,7.2838e-07
147,2.41514e-06,2.80008e-06,7.35105e-07
148,2.98024e-06,1.63003e-06,1.44066e-06
149,3.08859e-06,4.93965e-07,1.68064e-06
150,2.57127e-06,1.46884e-06,1.37798e-06
151,1.82237e-06,2.19443e-06,7.12799e-07
152,1.6418e-06,2.15613e-06,3.71139e-07
153,2.0464e-06,1.44901e-06,9.07256e-07
154,2.25061e-06,4.80573e-07,1.19575e-06
155,1.98903e-06,8.37722e-07,1.08653e-06
156,1.44452e-06,1.48644e-06,6.65354e-07
157,1.15007e-06,1.61372e-06,2.45132e-07
158,1.38688e-06,1.21953e-06,5.48718e-07
159,1.61146e-06,5.19643e-07,8.27813e-07
160,1.51309e-06,4.31039e-07,8.28867e-07
161,1.1471e-06,9.70538e-07,5.77217e-07
162,8.37045e-07,1.17612e-06,2.22216e-07
163,9.3083e-07,9.8873e-07,3.06964e-07
