Iter,dP,du,dv
86,2.31918e-05,3.82904e-05,3.27314e-05
87,1.77726e-05,3.69627e-05,3.051e-05
88,1.53461e-05,3.40704e-05,2.88021e-05
89,1.60196e-05,3.01157e-05,2.73891e-05
90,1.72249e-05,2.62563e-05,2.59099e-05
91,1.70996e-05,2.36958e-05,2.41407e-05
92,1.52182e-05,2.28209e-05,2.2123e-05
93,1.20593e-05,2.2887e-05,2.0122e-05
94,8.75923e-06,2.28206e-05,1.84668e-05
95,7.09276e-06,2.20114e-05,1.73425e-05
96,7.89014e-06,2.04522e-05,1.66691e-05
97,9.44376e-06,1.85553e-05,1.61813e-05
98,1.0321e-05,1.68682e-05,1.5624e-05
99,1.01262e-05,1.57419e-05,1.48827e-05
100,9.00826e-06,1.51105e-05,1.39939e-05
101,7.41773e-06,1.46101e-05,1.30774e-05
102,5.97992e-06,1.39028e-05,1.22458e-05
103,5.25577e-06,1.28784e-05,1.15354e-05
104,5.23634e-06,1.16656e-05,1.09003e-05
105,5.36162e-06,1.0531e-05,1.02629e-05
106,5.1802e-06,9.71565e-06,9.57615e-06
107,4.5755e-06,9.27244e-06,8.85402e-06
108,3.68561e-06,9.04228e-06,8.16057e-06
109,2.84057e-06,8.80233e-06,7.56969e-06
110,2.47884e-06,8.41686e-06,7.11864e-06
111,2.69916e-06,7.88144e-06,6.78601e-06
112,3.08266e-06,7.28678e-06,6.5105e-06
113,3.28869e-06,6.74782e-06,6.23203e-06
114,3.21425e-06,6.33043e-06,5.9213e-06
115,2.90142e-06,6.01632e-06,5.58386e-06
116,2.47361e-06,5.73192e-06,5.24502e-06
117,2.08845e-06,5.4101e-06,4.92858e-06
118,1.86529e-06,5.03175e-06,4.64187e-06
119,1.79394e-06,4.62919e-06,4.37488e-06
120,1.75674e-06,4.26112e-06,4.11147e-06
121,1.65255e-06,3.97459e-06,3.84275e-06
122,1.45497e-06,3.77492e-06,3.57357e-06
123,1.20549e-06,3.62649e-06,3.31949e-06
124,9.94859e-07,3.48186e-06,3.09714e-06
125,9.17776e-07,3.31139e-06,2.91403e-06
126,9.71835e-07,3.11365e-06,2.76443e-06
127,1.05913e-06,2.90782e-06,2.6338e-06
128,1.10073e-06,2.71741e-06,2.50763e-06
129,1.07073e-06,2.55482e-06,2.37814e-06
130,9.80711e-07,2.41549e-06,2.24552e-06
131,8.63207e-07,2.28454e-06,2.11469e-06
132,7.56232e-07,2.14892e-06,1.99049e-06
133,6.84329e-07,2.0058e-06,1.87439e-06
134,6.43671e-07,1.86303e-06,1.76435e-06
135,6.10207e-07,1.73316e-06,1.65721e-06
136,5.63149e-07,1.62515e-06,1.55144e-06
137,4.98238e-07,1.53888e-06,1.44855e-06
138,4.27902e-07,1.46613e-06,1.35223e-06
139,3.74677e-07,1.39657e-06,1.26613e-06
140,3.55969e-07,1.32369e-06,1.1917e-06
141,3.66118e-07,1.247e-06,1.12734e-06
142,3.82826e-07,1.1704e-06,1.06953e-06
143,3.8807e-07,1.09857e-06,1.01468e-06
144,3.75539e-07,1.0338e-06,9.60703e-07
145,3.4827e-07,9.74982e-07,9.07299e-07
